time,u1,y1,y_no_noise
0.51171875,0.009571999999999999,0.07792750870104727,0.07435769289776237
0.515625,0.0098614,0.07925094676215463,0.0751915880067028
0.51953125,0.0101566,0.07880368463552795,0.07607536576938771
0.5234375,0.010457800000000001,0.0812276675022484,0.07701007135267622
0.52734375,0.0107636,0.08308808152743996,0.07801917876760314
0.53125,0.0110718,0.0788368797222768,0.07910288986719435
0.53515625,0.0113782,0.07907210463817065,0.08025133344193598
0.5390625,0.011677400000000001,0.07656340981674165,0.08145498096357298
0.54296875,0.0119626,0.07853769911151785,0.08270464658510915
0.546875,0.012226,0.08952726480143969,0.08399148714080709
0.55078125,0.0124592,0.0833795842966297,0.08530700214618826
0.5546875,0.012654199999999999,0.08666209005398244,0.08664303379803295
0.55859375,0.0128034,0.09005590133283888,0.08799176697438024
0.5625,0.012901,0.09017593345451573,0.08934572923452809
0.56640625,0.0129424,0.08339106953373873,0.09069779081903324
0.5703125,0.012925599999999999,0.09821073186805301,0.09204116464971132
0.57421875,0.012851000000000001,0.09719155033879744,0.09336940632963671
0.578125,0.012721399999999999,0.09167832390679255,0.09467641414314269
0.58203125,0.012542,0.0859627057583154,0.09595642905582134
0.5859375,0.0123198,0.10341651735875246,0.09720403471452357
0.58984375,0.012063599999999999,0.09004018537644179,0.09841415744735911
0.59375,0.0117826,0.09695078953970336,0.09958206626369653
0.59765625,0.011486000000000001,0.09679191695155238,0.10070337285416327
0.6015625,0.0111822,0.10630613669594102,0.10177403159064549
0.60546875,0.010878800000000001,0.11449491348203947,0.1027903395262883
0.609375,0.010581,0.10772375934448805,0.10374893639549557
0.61328125,0.010292,0.10785378313536666,0.10464680461393001
0.6171875,0.0100132,0.0956800001998463,0.10548126927851317
0.62109375,0.0097432,0.1137638998025641,0.10624999816742545
0.625,0.0094792,0.1074871593515296,0.10695100174010601
0.62890625,0.0092176,0.10796182123747378,0.1075826331372529
0.6328125,0.0089534,0.10046540903257098,0.108143588180823
0.63671875,0.008682,0.1107253364150992,0.10863290537403197
0.640625,0.0083996,0.1098756599985691,0.10904996590135438
0.64453125,0.0081032,0.09804427255649542,0.10939449362852352
0.6484375,0.007791800000000001,0.10874287924713591,0.10966655510253161
0.65234375,0.0074656,0.11993945428353361,0.10986655955162966
0.65625,0.0071272,0.11111045896460986,0.10999525888532748
0.66015625,0.0067800000000000004,0.10630963830609375,0.11005374769439377
0.6640625,0.006429000000000001,0.10965948492818135,0.11004346325085598
0.66796875,0.00608,0.11146331608531537,0.10996618550800051
0.671875,0.0057388000000000005,0.11607089619551525,0.10982403710037245
0.67578125,0.0054106,0.1096376032088039,0.1096194833437758
0.6796875,0.0051004,0.10728360893148325,0.1093553322352734
0.68359375,0.0048118,0.10651795049333324,0.10903473445318687
0.6875,0.0045474,0.11097513868726812,0.10866118335709668
0.69140625,0.0043083999999999996,0.09944683105818962,0.10823927605152761
0.6953125,0.0040956000000000005,0.10979594362002415,0.1077760075552784
0.69921875,0.0039088,0.11226905698226826,0.10727808882086089
0.703125,0.0037478,0.10315808104002736,0.10675194323236138
0.70703125,0.0036126,0.11039467093004518,0.10620372077721786
0.7109375,0.0035038,0.103456195026457,0.10563929804621998
0.71484375,0.0034230000000000003,0.10474730637915622,0.10506427823350906
0.71875,0.0033722,0.09828087254744934,0.10448399113657814
0.72265625,0.0033544,0.10032757402167375,0.10390349315627188
0.7265625,0.0033734000000000004,0.10496971692541104,0.1033275672967867
0.73046875,0.0034322,0.11024399811278027,0.10276072316567061
0.734375,0.0035337999999999997,0.10382861954199643,0.10220719697382338
0.73828125,0.0036796000000000003,0.09355164956037303,0.10167095153549639
0.7421875,0.0038692,0.0983928296965767,0.10115567626829276
0.74609375,0.0041004,0.099811597481197,0.10066478719316725
0.75,0.004368,0.09166495288333384,0.1002014269344263
0.75390625,0.0046646000000000005,0.09408877103999932,0.09976846471972806
0.7578125,0.004981,0.10690975819045362,0.09936849638008231
0.76171875,0.0053062,0.10150248681848983,0.09900384434985057
0.765625,0.0056286,0.09531179950155555,0.09867655766674602
0.76953125,0.0059368,0.1010204224102915,0.09838841197183346
0.7734375,0.006220799999999999,0.09468601862055077,0.09814090950952946
0.77734375,0.0064726,0.09388241235917684,0.0979352791276022
0.78125,0.0066874000000000005,0.09494933375099111,0.0977724762771716
0.78515625,0.0068634,0.09283085075604755,0.0976531830127092
0.7890625,0.0070026,0.09508679778927386,0.09757780799203826
0.79296875,0.0071108000000000005,0.09939403170083591,0.09754648647633371
0.796875,0.0071958000000000005,0.10003587773141646,0.09755908033012213
0.80078125,0.0072676,0.10565718226557543,0.09761517802128183
0.8046875,0.0073372,0.10242283843370718,0.09771409462104276
0.80859375,0.0074144,0.09989160202637007,0.09785487180398658
0.8125,0.007507799999999999,0.09674815574578448,0.09803627784804661
0.81640625,0.0076230000000000004,0.09238920697002939,0.09825680763450782
0.8203125,0.0077616,0.10511926039530727,0.09851468264800695
0.82421875,0.0079214,0.09624807193929957,0.09880785097653232
0.828125,0.0080966,0.09977797071299652,0.09913398731142398
0.83203125,0.008277,0.09999012396815694,0.09949049294737365
0.8359375,0.0084504,0.09921494710193057,0.09987449578242474
0.83984375,0.0086034,0.09862639907817071,0.10028285031797234
0.84375,0.0087224,0.10495416244982465,0.10071213765876319
0.84765625,0.0087956,0.0981529029851144,0.10115866551289573
0.8515625,0.0088138,0.10140582093728197,0.1016184681918201
0.85546875,0.0087728,0.11415276293165708,0.10208386632773345
0.859375,0.0086722,0.11294311105896672,0.10252003336368973
0.86328125,0.0085176,0.09407436578829065,0.1029192718168589
0.8671875,0.0083186,0.10329757410492747,0.1032820397993102
0.87109375,0.0080892,0.10049210694193378,0.10360886222687352
0.875,0.007846,0.10480474385054384,0.10390033081913944
0.87890625,0.0076064,0.10302593339966319,0.10415710409945922
0.8828125,0.0073876,0.0973818547883103,0.10437990739494481
0.88671875,0.0072042,0.10872717662256959,0.10456953283646882
0.890625,0.007067,0.09634105661657777,0.10472683935866454
0.89453125,0.0069822,0.10668347956842238,0.10485275269992597
0.8984375,0.0069500000000000004,0.10775587628482895,0.10494826540240777
0.90234375,0.006965600000000001,0.0967522881279087,0.10501443681202526
0.90625,0.007018600000000001,0.10150540927994739,0.10505239307845446
0.91015625,0.0070952,0.10299250838847591,0.10506332715513207
0.9140625,0.0071788,0.10662023567865288,0.10504849879925547
0.91796875,0.007252,0.11086733604853934,0.10500923457178271
0.921875,0.0072984,0.09642087953831646,0.10494692783743254
0.92578125,0.0073042,0.10612240693573984,0.10486303876468434
0.9296875,0.0072598,0.09844008504135834,0.10475909432577823
0.93359375,0.0071608,0.09214008491225208,0.10463668829671498
0.9375,0.007008,0.10611998797120063,0.10449748125725605
0.94140625,0.006808,0.11297843581358269,0.10434320059092356
0.9453125,0.0065716,0.09977597278577892,0.10417564048500032
0.94921875,0.0063138,0.10145535677900709,0.10399666193052982
0.953125,0.0060512,0.11051592676111352,0.10380819272231624
0.95703125,0.005801199999999999,0.10173953528823138,0.10361222745892444
0.9609375,0.0055796000000000005,0.10624195170348243,0.10341082754267994
0.96484375,0.005399600000000001,0.11431652809271806,0.10320612117966893
0.96875,0.005270800000000001,0.1056043896877927,0.10300030337973833
0.97265625,0.0051978,0.10800100325953273,0.10279563595649568
0.9765625,0.0051806000000000005,0.09858462227295295,0.10259444752730926
0.98046875,0.0052146,0.09494553513388032,0.10239913351330797
0.984375,0.0052912,0.10511585582138724,0.10221215613938142
0.98828125,0.005399200000000001,0.10175597834365648,0.1020360444341799
0.9921875,0.0055258,0.10275328256336505,0.10187339423011439
0.99609375,0.0056584,0.10546948819636576,0.10172686816335652
1.0,0.0057854000000000004,0.10113688825055027,0.10159954324110416
1.00390625,0.005897,0.10544011104681207,0.10149402045504312
1.0078125,0.0059868,0.10568745706802542,0.10140709906781714
1.01171875,0.0060518,0.09478134334895771,0.10133507447227529
1.015625,0.0060914,0.09571378844981049,0.10127448143721389
1.01953125,0.0061084,0.1011232936154055,0.10122209410737648
1.0234375,0.006107400000000001,0.10507277435537837,0.10117492600345392
1.02734375,0.0060936,0.1019813285349417,0.10113023002208422
1.03125,0.0060732,0.10227016340504144,0.10108549843585274
1.03515625,0.0060508,0.10440288380180558,0.10103846289329202
1.0390625,0.0060298,0.09537152630120807,0.10098709441888186
1.04296875,0.006012,0.09988387920273373,0.10092960341304934
1.046875,0.005997,0.09291116751700443,0.10086443965216875
1.05078125,0.0059826,0.09659344219627418,0.10079029228856165
1.0546875,0.0059658,0.10177288609453283,0.10070608985049685
1.05859375,0.0059424000000000005,0.09911621280634317,0.1006110002421904
1.0625,0.005909,0.098889637508622,0.1005044307438056
1.06640625,0.005863,0.09849431691559367,0.10038602801145302
1.0703125,0.0058034,0.09607413010393802,0.10025567807719045
1.07421875,0.0057314,0.10430026683461602,0.10011350634902293
1.078125,0.0056498,0.10107947362094852,0.09995987761090276
1.08203125,0.0055638,0.09674096600055003,0.0997953960227295
1.0859375,0.0054802,0.09185835271594406,0.09962090512034993
1.08984375,0.0054058000000000005,0.10567102607198073,0.09943748781555811
1.09375,0.005348,0.09942220941231358,0.09924646639609533
1.09765625,0.0053124,0.10127033829457696,0.09904940252565013
1.1015625,0.0053034,0.09912224556543213,0.0988480972438583
1.10546875,0.0053226,0.0989498332374674,0.09864459096630289
1.109375,0.0053686,0.10196978405797119,0.09844116348451419
1.11328125,0.0054378000000000004,0.09606692648491107,0.09824033396596972
1.1171875,0.0055236,0.09898029623947502,0.09804486095409429
1.12109375,0.0056178,0.1009936736555736,0.09785774236825992
1.125,0.0057112,0.09342053136131097,0.09768221550378589
1.12890625,0.0057948,0.09691800419541838,0.09752175703193876
1.1328125,0.0058606,0.10621747308232621,0.09738008299993228
1.13671875,0.005902800000000001,0.09364269556446138,0.09726114883092751
1.140625,0.0059182,0.08844060977725426,0.09716914932403273
1.14453125,0.005906799999999999,0.09963982288054371,0.09710224730503557
1.1484375,0.0058712,0.10529784519890682,0.09703282419535242
1.15234375,0.0058174,0.10572049856798284,0.09695789477362865
1.15625,0.0057534000000000005,0.08475908055540249,0.09687844053735234
1.16015625,0.0056882,0.10011305082586608,0.09679538775928248
1.1640625,0.0056306,0.09180072061274454,0.0967096074874491
1.16796875,0.0055892,0.10184855096125663,0.09662191554515316
1.171875,0.00557,0.09500993490752119,0.0965330725309666
1.17578125,0.005577,0.09988928803328183,0.09644378381873235
1.1796875,0.0056106,0.10110422989844715,0.09635469955756427
1.18359375,0.0056684000000000005,0.10754231061907646,0.09626641467184724
1.1875,0.0057454,0.09172435558079517,0.09617946886123709
1.19140625,0.005834,0.0927685716373154,0.09609434660066062
1.1953125,0.0059256000000000005,0.09550481409760639,0.0960114771403156
1.19921875,0.0060118,0.0978133233229262,0.09593123450567079
1.203125,0.0060846,0.10079263584047919,0.09585393749746592
1.20703125,0.0061378000000000005,0.10226629242944862,0.09577984969171165
1.2109375,0.0061681999999999996,0.0945681349664581,0.09570917943968968
1.21484375,0.0061748,0.0938872678495975,0.09564207986795262
1.21875,0.0061602,0.09379092235765052,0.0955786488783241
1.22265625,0.0061292000000000004,0.09669284075103106,0.0955189291478987
1.2265625,0.0060886,0.09520376044397569,0.09546290812904196
1.23046875,0.0060464,0.09136446159646457,0.09541051804939042
1.234375,0.0060104,0.1043304553319471,0.09536163591185157
1.23828125,0.0059876,0.09700390224302873,0.0953160834946039
1.2421875,0.0059828,0.09092024018949832,0.09527362735109682
1.24609375,0.0059981999999999995,0.10169635394640314,0.09523397881005077
1.25,0.0060332,0.09539239784406016,0.09519679397545715
1.25390625,0.006084,0.09970390148753543,0.09516167372657829
1.2578125,0.0061436,0.08631556400619743,0.09512816371794754
1.26171875,0.006203800000000001,0.0982132161801992,0.0950957543793692
1.265625,0.0062548000000000005,0.09480572371342015,0.09506388091591854
1.26953125,0.0062868,0.09039301598420768,0.09503192330794182
1.2734375,0.006291000000000001,0.08820022750802317,0.09499920631105627
1.27734375,0.006260600000000001,0.10230519099812228,0.09496499945615006
1.28125,0.0061918,0.09031514946195394,0.09492851704938236
1.28515625,0.006084,0.08778222562778393,0.09488891817218333
1.2890625,0.0059391999999999995,0.09341033489884994,0.09484530668125406
1.29296875,0.0057634,0.09487397602066247,0.09478662448714334
1.296875,0.0055644,0.09135107672444705,0.09469729942737415
1.30078125,0.0053518,0.08855006145938055,0.09457661034520788
1.3046875,0.005135600000000001,0.08849047458959196,0.09442411316357611
1.30859375,0.0049256000000000005,0.09731723870902557,0.0942395137753858
1.3125,0.004730000000000001,0.1001159546286122,0.09402266804351916
1.31640625,0.0045548,0.09487445890302401,0.09377358180083378
1.3203125,0.0044032,0.09279129680647963,0.09349241085016258
1.32421875,0.004275800000000001,0.09085251194402305,0.09317946096431379
1.328125,0.004170200000000001,0.08652422987918908,0.09283518788607097
1.33203125,0.0040818,0.09837382533041208,0.09246019732819301
1.3359375,0.004004400000000001,0.10002261296014507,0.09205524497341414
1.33984375,0.0039314,0.09437205309614104,0.09162123647444392
1.34375,0.0038554,0.0915275086087595,0.09115922745396722
1.34765625,0.0037712,0.0987632410892932,0.09067042350464426
1.3515625,0.0036744,0.08779742508034707,0.09015618018911058
1.35546875,0.003563,0.09457302332664184,0.08961800303997702
1.359375,0.0034373999999999997,0.08533719444224531,0.08905754755982981
1.36328125,0.0033,0.08534513043793727,0.08847661922123047
1.3671875,0.0031554000000000005,0.0843830009037806,0.08787717346671584
1.37109375,0.0030093999999999997,0.08276145711181986,0.08726131570879811
1.375,0.0028683999999999997,0.08846113194861165,0.0866313013299648
1.37890625,0.0027388,0.08507701840322093,0.08598953568267874
1.3828125,0.0026264,0.08257417050494427,0.08533857408937812
1.38671875,0.002536,0.08578283015889282,0.0846811218424764
1.390625,0.0024706000000000003,0.093251088503704,0.08402003420436245
1.39453125,0.002432,0.08350364434737763,0.0833583164074004
1.3984375,0.0024198,0.08396231597599622,0.08269912365392976
1.40234375,0.0024332,0.0801190292956654,0.08204576111626533
1.40625,0.0024700000000000004,0.07837141424933218,0.08140168393669724
1.41015625,0.002528,0.07714879630480159,0.08077049722749097
1.4140625,0.002605,0.08023254232554854,0.08015595607088734
1.41796875,0.0026994,0.08395467911541303,0.07956196551910247
1.421875,0.0028102,0.07256535316949386,0.0789925805943278
1.42578125,0.0029373999999999997,0.07365589313102902,0.07845200628873016
1.4296875,0.0030822,0.07417515254612822,0.07794459756445163
1.43359375,0.0032456,0.07911097891111113,0.07748241135145639
1.4375,0.0034289999999999998,0.06940449473709458,0.07708525968490824
1.44140625,0.0036336,0.08716763527524639,0.07675132633074432
1.4453125,0.0038596,0.07712756823482445,0.07647782616433609
1.44921875,0.004106,0.06642025128014085,0.07626200160472411
1.453125,0.004370199999999999,0.08157929331961403,0.07610112261461802
1.45703125,0.0046484,0.07538413880066426,0.07599248670039647
1.4609375,0.0049353999999999995,0.08817640262620316,0.07593341891210718
1.46484375,0.005224599999999999,0.07873896084140639,0.07592127184346698
1.46875,0.0055096,0.07604815111486557,0.07595342563186168
1.47265625,0.0057832,0.08251139591246812,0.0760272879583462
1.4765625,0.00604,0.07164024824788656,0.07614029404764452
1.48046875,0.0062752,0.07556601410093858,0.07628990666814968
1.484375,0.0064862,0.07888470598400178,0.07647361613192374
1.48828125,0.0066722000000000005,0.08362542870498313,0.07668894029469787
1.4921875,0.0068352000000000005,0.0708479874657025,0.07693342455587227
1.49609375,0.006978600000000001,0.07768092598023044,0.0772046418585162
1.5,0.0071075999999999995,0.07924571016372052,0.07750019268936799
1.50390625,0.0072284,0.07255852672067709,0.07781770507883504
1.5078125,0.007347,0.07053273196268296,0.07815483460099379
1.51171875,0.007469000000000001,0.08621360034670388,0.07850926437358972
1.515625,0.0075986000000000005,0.07674277743790966,0.07887870505803744
1.51953125,0.0077378,0.07437494149328175,0.07926089485942053
1.5234375,0.0078864,0.07071026419937346,0.07965359952649172
1.52734375,0.0080418,0.08305473547962876,0.08005461235167272
1.53125,0.0081984,0.07931821179536308,0.08046175417105433
1.53515625,0.0083494,0.077379087189466,0.08087287336439644
1.5390625,0.0084864,0.08115082886314151,0.08128584585512795
1.54296875,0.0086008,0.08450076786350523,0.08169857511034685
1.546875,0.008684200000000001,0.07960669740571395,0.0821089921408202
1.55078125,0.0087296,0.08479474006102489,0.08251505550098405
1.5546875,0.0087324,0.08450369153166572,0.0829147512889436
1.55859375,0.0086906,0.08201710238760739,0.08330609314647307
1.5625,0.0086046,0.08078554974604286,0.08368712225901571
1.56640625,0.008478600000000001,0.07888866503134695,0.08405590735568391
1.5703125,0.0083184,0.079970061985924,0.08441054470925902
1.57421875,0.0081326,0.08536044594312948,0.08474915813619152
1.578125,0.0079302,0.07618523368416598,0.08506989899660092
1.58203125,0.007721,0.08961799482260539,0.0853709461942758
1.5859375,0.0075138,0.07668990124877642,0.0856505061766738
1.58984375,0.007316,0.07737925078719528,0.08590681293492164
1.59375,0.0071322,0.08222128142509398,0.08613812800381501
1.59765625,0.006965,0.07781570170266384,0.08634274046181878
1.6015625,0.0068134,0.09383398639141803,0.08651896693106681
1.60546875,0.0066746,0.09078676948726293,0.08666515157736204
1.609375,0.0065426,0.08579576548169984,0.08677966611017646
1.61328125,0.0064106,0.08763097550229344,0.08686090978265111
1.6171875,0.006270400000000001,0.07799747337489937,0.0869073093915961
1.62109375,0.0061146,0.09006688481972419,0.08691731927749065
1.625,0.0059366,0.08446053894966506,0.08688942132448295
1.62890625,0.0057322,0.09468220465030133,0.08682212496039028
1.6328125,0.0054989999999999995,0.08563594697947591,0.08671396715669903
1.63671875,0.005238400000000001,0.08995466849681091,0.08656351242856457
1.640625,0.004954200000000001,0.08674206473049964,0.08636935283481142
1.64453125,0.0046532,0.08481680617918196,0.08613010797793308
1.6484375,0.0043444,0.09041890259104353,0.08584442500409213
1.65234375,0.0040384,0.09028505593394462,0.08551097860312022
1.65625,0.0037466,0.08428548615585142,0.08512869716794726
1.66015625,0.00348,0.0894922708479998,0.08471544971022808
1.6640625,0.0032484000000000002,0.08155083141135272,0.08428560481862202
1.66796875,0.0030598,0.07363517533070375,0.08384255379576433
1.671875,0.0029196,0.0807076573002361,0.0833895345226019
1.67578125,0.0028304000000000003,0.0788550549482061,0.08292963145839326
1.6796875,0.0027914,0.08365632471796457,0.0824657756407086
1.68359375,0.0027995999999999997,0.08011619806815791,0.08200074468542974
1.6875,0.0028488000000000003,0.07829136786813028,0.08153716278675016
1.69140625,0.0029316,0.08220715606511335,0.08107750071717497
1.6953125,0.0030388000000000004,0.0789683945627806,0.08062407582752092
1.69921875,0.0031614,0.08169809651049316,0.08017905204691642
1.703125,0.0032908,0.07629310825476712,0.07974443988280151
1.70703125,0.0034196,0.07881483106939616,0.0793220964209279
1.7109375,0.0035418,0.07973833112072304,0.0789137253253589
1.71484375,0.0036546,0.0864752703806266,0.07852087683846949
1.71875,0.0037562000000000003,0.07490993460467228,0.0781449477809463
1.72265625,0.0038484,0.07174256135039443,0.07778718155178761
1.7265625,0.0039342000000000005,0.08290278002749168,0.07744866812830331
1.73046875,0.004018,0.08206826587773348,0.07713034406611496
1.734375,0.004105800000000001,0.08334829997963338,0.07683299249915579
1.73828125,0.004203,0.07540235753088628,0.07655724313967059
1.7421875,0.0043148,0.07443254611963325,0.0763035722782159
1.74609375,0.0044454,0.07513825001814257,0.0760723027836598
1.75,0.004596599999999999,0.07716111761803332,0.07586360410318212
1.75390625,0.0047684,0.07211612898996189,0.07567749226227424
1.7578125,0.0049588,0.07466318379788589,0.07551382986473924
1.76171875,0.005163,0.07575424670896039,0.07537232609269184
1.765625,0.0053746,0.07692527138834482,0.07525253670655836
1.76953125,0.0055852,0.08700244928970025,0.07515386404507685
1.7734375,0.0057859999999999995,0.07150195738578612,0.07507555702529689
1.77734375,0.0059678000000000005,0.0727227387225577,0.07501671114257981
1.78125,0.0061218,0.08144626446378,0.07497626847059852
1.78515625,0.006241,0.0793708150516021,0.0749530176613376
